region,categorie,typeCategorie,annee,pourcentage
Nord-Pas-de-Calais;CSP+;categorie socioprofessionnelle;2015;25,89830469
Pays de la Loire;CSP+;categorie socioprofessionnelle;2005;21,8
Pays de la Loire;CSP+;categorie socioprofessionnelle;2006;22,9
Pays de la Loire;CSP+;categorie socioprofessionnelle;2007;26,8
Pays de la Loire;CSP+;categorie socioprofessionnelle;2008;24,34721242
Pays de la Loire;CSP+;categorie socioprofessionnelle;2009;25,76079264
Pays de la Loire;CSP+;categorie socioprofessionnelle;2010;20,70588235
Pays de la Loire;CSP+;categorie socioprofessionnelle;2011;23,25418994
Pays de la Loire;CSP+;categorie socioprofessionnelle;2012;25,67934783
Pays de la Loire;CSP+;categorie socioprofessionnelle;2013;25,26592482
Pays de la Loire;CSP+;categorie socioprofessionnelle;2014;23,90557482
Pays de la Loire;CSP+;categorie socioprofessionnelle;2015;25,62259694
Picardie;CSP+;categorie socioprofessionnelle;2005;25,3
Picardie;CSP+;categorie socioprofessionnelle;2006;24,8
Picardie;CSP+;categorie socioprofessionnelle;2007;28
Picardie;CSP+;categorie socioprofessionnelle;2008;28,81646655
Picardie;CSP+;categorie socioprofessionnelle;2009;27,44360902
Picardie;CSP+;categorie socioprofessionnelle;2010;25,63131313
Picardie;CSP+;categorie socioprofessionnelle;2011;33,15118397
Picardie;CSP+;categorie socioprofessionnelle;2012;29,32038835
Picardie;CSP+;categorie socioprofessionnelle;2013;28,03245854
Picardie;CSP+;categorie socioprofessionnelle;2014;28,31027392
Picardie;CSP+;categorie socioprofessionnelle;2015;32,23551957
Poitou-Charentes;CSP+;categorie socioprofessionnelle;2005;22,3
Poitou-Charentes;CSP+;categorie socioprofessionnelle;2006;21,2
Poitou-Charentes;CSP+;categorie socioprofessionnelle;2007;22,4
Poitou-Charentes;CSP+;categorie socioprofessionnelle;2008;25,16025641
Poitou-Charentes;CSP+;categorie socioprofessionnelle;2009;25,73770492
Poitou-Charentes;CSP+;categorie socioprofessionnelle;2010;22,10648148
Poitou-Charentes;CSP+;categorie socioprofessionnelle;2011;22,56568779
Poitou-Charentes;CSP+;categorie socioprofessionnelle;2012;22,75862069
Poitou-Charentes;CSP+;categorie socioprofessionnelle;2013;25,04297121
Poitou-Charentes;CSP+;categorie socioprofessionnelle;2014;25,14719428
Poitou-Charentes;CSP+;categorie socioprofessionnelle;2015;24,02320678
Provence-Alpes-Cte-d'Azur;CSP+;categorie socioprofessionnelle;2005;29
Provence-Alpes-Cte-d'Azur;CSP+;categorie socioprofessionnelle;2006;28,9
Provence-Alpes-Cte-d'Azur;CSP+;categorie socioprofessionnelle;2007;31,2
Provence-Alpes-Cte-d'Azur;CSP+;categorie socioprofessionnelle;2008;30,0407332
Provence-Alpes-Cte-d'Azur;CSP+;categorie socioprofessionnelle;2009;30,10399562
Provence-Alpes-Cte-d'Azur;CSP+;categorie socioprofessionnelle;2010;25,15493985
Provence-Alpes-Cte-d'Azur;CSP+;categorie socioprofessionnelle;2011;31,59793814
Provence-Alpes-Cte-d'Azur;CSP+;categorie socioprofessionnelle;2012;30,29978587
Provence-Alpes-Cte-d'Azur;CSP+;categorie socioprofessionnelle;2013;28,64379128
Provence-Alpes-Cte-d'Azur;CSP+;categorie socioprofessionnelle;2014;30,25452917
Provence-Alpes-Cte-d'Azur;CSP+;categorie socioprofessionnelle;2015;29,79959715
Rhne-Alpes;CSP+;categorie socioprofessionnelle;2005;25,7
Rhne-Alpes;CSP+;categorie socioprofessionnelle;2006;28,6
Rhne-Alpes;CSP+;categorie socioprofessionnelle;2007;30
Rhne-Alpes;CSP+;categorie socioprofessionnelle;2008;28,77669903
Rhne-Alpes;CSP+;categorie socioprofessionnelle;2009;29,26136364
Rhne-Alpes;CSP+;categorie socioprofessionnelle;2010;27,98617966
Rhne-Alpes;CSP+;categorie socioprofessionnelle;2011;31,50492264
Rhne-Alpes;CSP+;categorie socioprofessionnelle;2012;29,56521739
Rhne-Alpes;CSP+;categorie socioprofessionnelle;2013;29,91745689
Rhne-Alpes;CSP+;categorie socioprofessionnelle;2014;30,15007655
Rhne-Alpes;CSP+;categorie socioprofessionnelle;2015;29,24537503
Alsace;CSP-;categorie socioprofessionnelle;2005;30,9
Alsace;CSP-;categorie socioprofessionnelle;2006;32
Alsace;CSP-;categorie socioprofessionnelle;2007;33,6
Alsace;CSP-;categorie socioprofessionnelle;2008;33,37696335
Alsace;CSP-;categorie socioprofessionnelle;2009;31,73970784
Alsace;CSP-;categorie socioprofessionnelle;2010;34,46475196
Alsace;CSP-;categorie socioprofessionnelle;2011;31,47268409
Alsace;CSP-;categorie socioprofessionnelle;2012;33,70786517
Alsace;CSP-;categorie socioprofessionnelle;2013;31,6816439
Alsace;CSP-;categorie socioprofessionnelle;2014;32,7443828
Alsace;CSP-;categorie socioprofessionnelle;2015;32,84980448
Aquitaine;CSP-;categorie socioprofessionnelle;2005;27,1
Aquitaine;CSP-;categorie socioprofessionnelle;2006;28,8
Aquitaine;CSP-;categorie socioprofessionnelle;2007;27,9
Aquitaine;CSP-;categorie socioprofessionnelle;2008;28,25572218
Aquitaine;CSP-;categorie socioprofessionnelle;2009;27,95698925
Aquitaine;CSP-;categorie socioprofessionnelle;2010;30,78947368
Aquitaine;CSP-;categorie socioprofessionnelle;2011;28,70708546
Aquitaine;CSP-;categorie socioprofessionnelle;2012;28,07663965
Aquitaine;CSP-;categorie socioprofessionnelle;2013;28,79182647
Aquitaine;CSP-;categorie socioprofessionnelle;2014;27,72452463
Aquitaine;CSP-;categorie socioprofessionnelle;2015;28,93474581
Auvergne;CSP-;categorie socioprofessionnelle;2005;28,6
Auvergne;CSP-;categorie socioprofessionnelle;2006;27,4
Auvergne;CSP-;categorie socioprofessionnelle;2007;28,2
Auvergne;CSP-;categorie socioprofessionnelle;2008;26,38580931
Auvergne;CSP-;categorie socioprofessionnelle;2009;31,1827957
Auvergne;CSP-;categorie socioprofessionnelle;2010;31,38138138
Auvergne;CSP-;categorie socioprofessionnelle;2011;33,56643357
Auvergne;CSP-;categorie socioprofessionnelle;2012;32,98319328
Auvergne;CSP-;categorie socioprofessionnelle;2013;27,18142452
Auvergne;CSP-;categorie socioprofessionnelle;2014;25,21237939
Auvergne;CSP-;categorie socioprofessionnelle;2015;23,0441004
Basse-Normandie;CSP-;categorie socioprofessionnelle;2005;25,6
Basse-Normandie;CSP-;categorie socioprofessionnelle;2006;26,9
Basse-Normandie;CSP-;categorie socioprofessionnelle;2007;28,5
Basse-Normandie;CSP-;categorie socioprofessionnelle;2008;27,15789474
Basse-Normandie;CSP-;categorie socioprofessionnelle;2009;34,38202247
Basse-Normandie;CSP-;categorie socioprofessionnelle;2010;36,59793814
Basse-Normandie;CSP-;categorie socioprofessionnelle;2011;33,33333333
Basse-Normandie;CSP-;categorie socioprofessionnelle;2012;31,20155039
Basse-Normandie;CSP-;categorie socioprofessionnelle;2013;32,03079494
Basse-Normandie;CSP-;categorie socioprofessionnelle;2014;33,42665325
Basse-Normandie;CSP-;categorie socioprofessionnelle;2015;29,0326674
Bourgogne;CSP-;categorie socioprofessionnelle;2005;28,1
Bourgogne;CSP-;categorie socioprofessionnelle;2006;31,1
Bourgogne;CSP-;categorie socioprofessionnelle;2007;30,2
Bourgogne;CSP-;categorie socioprofessionnelle;2008;31,05263158
Bourgogne;CSP-;categorie socioprofessionnelle;2009;30
Bourgogne;CSP-;categorie socioprofessionnelle;2010;35,03836317
Bourgogne;CSP-;categorie socioprofessionnelle;2011;34,75177305
Bourgogne;CSP-;categorie socioprofessionnelle;2012;27,66615147
Bourgogne;CSP-;categorie socioprofessionnelle;2013;32,35614604
Bourgogne;CSP-;categorie socioprofessionnelle;2014;30,10559356
Bourgogne;CSP-;categorie socioprofessionnelle;2015;28,50857832
Bretagne;CSP-;categorie socioprofessionnelle;2005;27,4
Bretagne;CSP-;categorie socioprofessionnelle;2006;26,8
Bretagne;CSP-;categorie socioprofessionnelle;2007;26,9
Bretagne;CSP-;categorie socioprofessionnelle;2008;27,75476388
Bretagne;CSP-;categorie socioprofessionnelle;2009;28,64992151
Bretagne;CSP-;categorie socioprofessionnelle;2010;34,67094703
Bretagne;CSP-;categorie socioprofessionnelle;2011;33,48909657
Bretagne;CSP-;categorie socioprofessionnelle;2012;31,46953405
Bretagne;CSP-;categorie socioprofessionnelle;2013;29,39093895
Bretagne;CSP-;categorie socioprofessionnelle;2014;26,67925726
Bretagne;CSP-;categorie socioprofessionnelle;2015;28,10044439
Centre;CSP-;categorie socioprofessionnelle;2005;30,6
Centre;CSP-;categorie socioprofessionnelle;2006;28,6
Centre;CSP-;categorie socioprofessionnelle;2007;31
Centre;CSP-;categorie socioprofessionnelle;2008;28,42430484
Centre;CSP-;categorie socioprofessionnelle;2009;28,51239669
Centre;CSP-;categorie socioprofessionnelle;2010;32,59141494
Centre;CSP-;categorie socioprofessionnelle;2011;34,94736842
Centre;CSP-;categorie socioprofessionnelle;2012;33,89990557
Centre;CSP-;categorie socioprofessionnelle;2013;30,80470619
Centre;CSP-;categorie socioprofessionnelle;2014;31,04313544
Centre;CSP-;categorie socioprofessionnelle;2015;28,38951532
Champagne-Ardenne;CSP-;categorie socioprofessionnelle;2005;32,5
Champagne-Ardenne;CSP-;categorie socioprofessionnelle;2006;28,1
Champagne-Ardenne;CSP-;categorie socioprofessionnelle;2007;27,3
Champagne-Ardenne;CSP-;categorie socioprofessionnelle;2008;31,8537859
Champagne-Ardenne;CSP-;categorie socioprofessionnelle;2009;30,43478261
Champagne-Ardenne;CSP-;categorie socioprofessionnelle;2010;32,35294118
Champagne-Ardenne;CSP-;categorie socioprofessionnelle;2011;32,09549072
Champagne-Ardenne;CSP-;categorie socioprofessionnelle;2012;29,77272727
Champagne-Ardenne;CSP-;categorie socioprofessionnelle;2013;37,07108844
Champagne-Ardenne;CSP-;categorie socioprofessionnelle;2014;31,5424999
Champagne-Ardenne;CSP-;categorie socioprofessionnelle;2015;30,60396588
Corse;CSP-;categorie socioprofessionnelle;2005;
Corse;CSP-;categorie socioprofessionnelle;2006;
Corse;CSP-;categorie socioprofessionnelle;2007;
Corse;CSP-;categorie socioprofessionnelle;2008;
Corse;CSP-;categorie socioprofessionnelle;2009;
Corse;CSP-;categorie socioprofessionnelle;2010;
Corse;CSP-;categorie socioprofessionnelle;2011;
Corse;CSP-;categorie socioprofessionnelle;2012;
Corse;CSP-;categorie socioprofessionnelle;2013;
Corse;CSP-;categorie socioprofessionnelle;2014;
Corse;CSP-;categorie socioprofessionnelle;2015;
Franche-Comt;CSP-;categorie socioprofessionnelle;2005;32,8
Franche-Comt;CSP-;categorie socioprofessionnelle;2006;32,4
Franche-Comt;CSP-;categorie socioprofessionnelle;2007;32
Franche-Comt;CSP-;categorie socioprofessionnelle;2008;25,40983607
Franche-Comt;CSP-;categorie socioprofessionnelle;2009;29,2746114
Franche-Comt;CSP-;categorie socioprofessionnelle;2010;29,06976744
Franche-Comt;CSP-;categorie socioprofessionnelle;2011;26,45348837
Franche-Comt;CSP-;categorie socioprofessionnelle;2012;31,16147309
Franche-Comt;CSP-;categorie socioprofessionnelle;2013;33,92845983
Franche-Comt;CSP-;categorie socioprofessionnelle;2014;36,04417014
Franche-Comt;CSP-;categorie socioprofessionnelle;2015;31,23243809
Haute-Normandie;CSP-;categorie socioprofessionnelle;2005;28,3
Haute-Normandie;CSP-;categorie socioprofessionnelle;2006;35,1
Haute-Normandie;CSP-;categorie socioprofessionnelle;2007;27,9
Haute-Normandie;CSP-;categorie socioprofessionnelle;2008;28,13036021
Haute-Normandie;CSP-;categorie socioprofessionnelle;2009;30,5
Haute-Normandie;CSP-;categorie socioprofessionnelle;2010;31,64556962
Haute-Normandie;CSP-;categorie socioprofessionnelle;2011;29,25170068
Haute-Normandie;CSP-;categorie socioprofessionnelle;2012;27,14054927
Haute-Normandie;CSP-;categorie socioprofessionnelle;2013;31,13038597
Haute-Normandie;CSP-;categorie socioprofessionnelle;2014;26,48546485
Haute-Normandie;CSP-;categorie socioprofessionnelle;2015;29,73760175
Ile-de-France;CSP-;categorie socioprofessionnelle;2005;27
Ile-de-France;CSP-;categorie socioprofessionnelle;2006;27,8
Ile-de-France;CSP-;categorie socioprofessionnelle;2007;27,3
Ile-de-France;CSP-;categorie socioprofessionnelle;2008;24,04847567
Ile-de-France;CSP-;categorie socioprofessionnelle;2009;24,3109675
Ile-de-France;CSP-;categorie socioprofessionnelle;2010;24,38267775
Ile-de-France;CSP-;categorie socioprofessionnelle;2011;24,25379499
Ile-de-France;CSP-;categorie socioprofessionnelle;2012;22,54988914
Ile-de-France;CSP-;categorie socioprofessionnelle;2013;22,10668662
Ile-de-France;CSP-;categorie socioprofessionnelle;2014;22,14955822
Ile-de-France;CSP-;categorie socioprofessionnelle;2015;22,81416465
Languedoc-Roussillon;CSP-;categorie socioprofessionnelle;2005;25,8
Languedoc-Roussillon;CSP-;categorie socioprofessionnelle;2006;26,1
Languedoc-Roussillon;CSP-;categorie socioprofessionnelle;2007;27,5
Languedoc-Roussillon;CSP-;categorie socioprofessionnelle;2008;28,36700337
Languedoc-Roussillon;CSP-;categorie socioprofessionnelle;2009;26,11218569
Languedoc-Roussillon;CSP-;categorie socioprofessionnelle;2010;28,04377565
Languedoc-Roussillon;CSP-;categorie socioprofessionnelle;2011;27,67772512
Languedoc-Roussillon;CSP-;categorie socioprofessionnelle;2012;22,76951673
Languedoc-Roussillon;CSP-;categorie socioprofessionnelle;2013;26,69083873
Languedoc-Roussillon;CSP-;categorie socioprofessionnelle;2014;23,85118157
Languedoc-Roussillon;CSP-;categorie socioprofessionnelle;2015;26,05368742
Limousin;CSP-;categorie socioprofessionnelle;2005;
Limousin;CSP-;categorie socioprofessionnelle;2006;
Limousin;CSP-;categorie socioprofessionnelle;2007;
Limousin;CSP-;categorie socioprofessionnelle;2008;
Limousin;CSP-;categorie socioprofessionnelle;2009;
Limousin;CSP-;categorie socioprofessionnelle;2010;40,66666667
Limousin;CSP-;categorie socioprofessionnelle;2011;
Limousin;CSP-;categorie socioprofessionnelle;2012;
Limousin;CSP-;categorie socioprofessionnelle;2013;
Limousin;CSP-;categorie socioprofessionnelle;2014;
Limousin;CSP-;categorie socioprofessionnelle;2015;
Lorraine;CSP-;categorie socioprofessionnelle;2005;36,1
Lorraine;CSP-;categorie socioprofessionnelle;2006;32,9
Lorraine;CSP-;categorie socioprofessionnelle;2007;32,1
Lorraine;CSP-;categorie socioprofessionnelle;2008;33,18485523
Lorraine;CSP-;categorie socioprofessionnelle;2009;30,95768374
Lorraine;CSP-;categorie socioprofessionnelle;2010;33,07692308
Lorraine;CSP-;categorie socioprofessionnelle;2011;36,40552995
Lorraine;CSP-;categorie socioprofessionnelle;2012;30,33226152
Lorraine;CSP-;categorie socioprofessionnelle;2013;33,25406148
Lorraine;CSP-;categorie socioprofessionnelle;2014;29,63144021
Lorraine;CSP-;categorie socioprofessionnelle;2015;34,72402196
Midi-Pyrnes;CSP-;categorie socioprofessionnelle;2005;29,2
Midi-Pyrnes;CSP-;categorie socioprofessionnelle;2006;27,7
Midi-Pyrnes;CSP-;categorie socioprofessionnelle;2007;25,3
Midi-Pyrnes;CSP-;categorie socioprofessionnelle;2008;28,55863921
Midi-Pyrnes;CSP-;categorie socioprofessionnelle;2009;27,24167378
Midi-Pyrnes;CSP-;categorie socioprofessionnelle;2010;30,0765156
Midi-Pyrnes;CSP-;categorie socioprofessionnelle;2011;31,9286872
Midi-Pyrnes;CSP-;categorie socioprofessionnelle;2012;28,04141501
Midi-Pyrnes;CSP-;categorie socioprofessionnelle;2013;25,54290537
Midi-Pyrnes;CSP-;categorie socioprofessionnelle;2014;24,6716645
Midi-Pyrnes;CSP-;categorie socioprofessionnelle;2015;23,1473886
Nord-Pas-de-Calais;CSP-;categorie socioprofessionnelle;2005;28,7
Nord-Pas-de-Calais;CSP-;categorie socioprofessionnelle;2006;28,3
Nord-Pas-de-Calais;CSP-;categorie socioprofessionnelle;2007;29
Nord-Pas-de-Calais;CSP-;categorie socioprofessionnelle;2008;28,26086957
Nord-Pas-de-Calais;CSP-;categorie socioprofessionnelle;2009;28,78581173
Nord-Pas-de-Calais;CSP-;categorie socioprofessionnelle;2010;31,15145724
Nord-Pas-de-Calais;CSP-;categorie socioprofessionnelle;2011;29,64754665
Nord-Pas-de-Calais;CSP-;categorie socioprofessionnelle;2012;28,03083392
Nord-Pas-de-Calais;CSP-;categorie socioprofessionnelle;2013;27,90334187
Nord-Pas-de-Calais;CSP-;categorie socioprofessionnelle;2014;26,90590074
Nord-Pas-de-Calais;CSP-;categorie socioprofessionnelle;2015;25,42821709
Pays de la Loire;CSP-;categorie socioprofessionnelle;2005;28,4
Pays de la Loire;CSP-;categorie socioprofessionnelle;2006;29,2
Pays de la Loire;CSP-;categorie socioprofessionnelle;2007;28,9
Pays de la Loire;CSP-;categorie socioprofessionnelle;2008;30,20465773
Pays de la Loire;CSP-;categorie socioprofessionnelle;2009;29,72399151
Pays de la Loire;CSP-;categorie socioprofessionnelle;2010;37,41176471
Pays de la Loire;CSP-;categorie socioprofessionnelle;2011;36,24301676
Pays de la Loire;CSP-;categorie socioprofessionnelle;2012;34,51086957
Pays de la Loire;CSP-;categorie socioprofessionnelle;2013;30,2320584
Pays de la Loire;CSP-;categorie socioprofessionnelle;2014;32,92074863
Pays de la Loire;CSP-;categorie socioprofessionnelle;2015;32,71327786
Picardie;CSP-;categorie socioprofessionnelle;2005;27,5
Picardie;CSP-;categorie socioprofessionnelle;2006;30,1
Picardie;CSP-;categorie socioprofessionnelle;2007;29,4
Picardie;CSP-;categorie socioprofessionnelle;2008;28,98799314
Picardie;CSP-;categorie socioprofessionnelle;2009;34,39849624
Picardie;CSP-;categorie socioprofessionnelle;2010;34,5959596
Picardie;CSP-;categorie socioprofessionnelle;2011;30,96539162
Picardie;CSP-;categorie socioprofessionnelle;2012;26,01941748
Picardie;CSP-;categorie socioprofessionnelle;2013;24,02783408
Picardie;CSP-;categorie socioprofessionnelle;2014;25,61125301
Picardie;CSP-;categorie socioprofessionnelle;2015;25,49718184
Poitou-Charentes;CSP-;categorie socioprofessionnelle;2005;28,4
Poitou-Charentes;CSP-;categorie socioprofessionnelle;2006;29,3
Poitou-Charentes;CSP-;categorie socioprofessionnelle;2007;32,1
Poitou-Charentes;CSP-;categorie socioprofessionnelle;2008;23,55769231
Poitou-Charentes;CSP-;categorie socioprofessionnelle;2009;24,59016393
Poitou-Charentes;CSP-;categorie socioprofessionnelle;2010;32,75462963
Poitou-Charentes;CSP-;categorie socioprofessionnelle;2011;34,77588872
Poitou-Charentes;CSP-;categorie socioprofessionnelle;2012;31,17241379
Poitou-Charentes;CSP-;categorie socioprofessionnelle;2013;28,00517991
Poitou-Charentes;CSP-;categorie socioprofessionnelle;2014;26,27187709
Poitou-Charentes;CSP-;categorie socioprofessionnelle;2015;24,62719084
Provence-Alpes-Cte-d'Azur;CSP-;categorie socioprofessionnelle;2005;28,9
Provence-Alpes-Cte-d'Azur;CSP-;categorie socioprofessionnelle;2006;28,5
Provence-Alpes-Cte-d'Azur;CSP-;categorie socioprofessionnelle;2007;26,9
Provence-Alpes-Cte-d'Azur;CSP-;categorie socioprofessionnelle;2008;29,27698574
Provence-Alpes-Cte-d'Azur;CSP-;categorie socioprofessionnelle;2009;27,20306513
Provence-Alpes-Cte-d'Azur;CSP-;categorie socioprofessionnelle;2010;30,8056872
Provence-Alpes-Cte-d'Azur;CSP-;categorie socioprofessionnelle;2011;26,95876289
Provence-Alpes-Cte-d'Azur;CSP-;categorie socioprofessionnelle;2012;26,28479657
Provence-Alpes-Cte-d'Azur;CSP-;categorie socioprofessionnelle;2013;25,24338813
Provence-Alpes-Cte-d'Azur;CSP-;categorie socioprofessionnelle;2014;24,51451763
Provence-Alpes-Cte-d'Azur;CSP-;categorie socioprofessionnelle;2015;25,53004881
Rhne-Alpes;CSP-;categorie socioprofessionnelle;2005;31
Rhne-Alpes;CSP-;categorie socioprofessionnelle;2006;29,8
Rhne-Alpes;CSP-;categorie socioprofessionnelle;2007;30,4
Rhne-Alpes;CSP-;categorie socioprofessionnelle;2008;29,78640777
Rhne-Alpes;CSP-;categorie socioprofessionnelle;2009;30,89488636
Rhne-Alpes;CSP-;categorie socioprofessionnelle;2010;31,61401777
Rhne-Alpes;CSP-;categorie socioprofessionnelle;2011;31,64556962
Rhne-Alpes;CSP-;categorie socioprofessionnelle;2012;30,50724638
Rhne-Alpes;CSP-;categorie socioprofessionnelle;2013;28,95814469
Rhne-Alpes;CSP-;categorie socioprofessionnelle;2014;29,95892002
Rhne-Alpes;CSP-;categorie socioprofessionnelle;2015;29,03554687
Alsace;inactif tudiant;categorie socioprofessionnelle;2005;21,7
Alsace;inactif tudiant;categorie socioprofessionnelle;2006;19,6
Alsace;inactif tudiant;categorie socioprofessionnelle;2007;19,7
Alsace;inactif tudiant;categorie socioprofessionnelle;2008;18,97905759
Alsace;inactif tudiant;categorie socioprofessionnelle;2009;18,06108898
Alsace;inactif tudiant;categorie socioprofessionnelle;2010;14,53437772
Alsace;inactif tudiant;categorie socioprofessionnelle;2011;10,33254157
Alsace;inactif tudiant;categorie socioprofessionnelle;2012;12,7340824
Alsace;inactif tudiant;categorie socioprofessionnelle;2013;12,27075089
Alsace;inactif tudiant;categorie socioprofessionnelle;2014;10,80834928
Alsace;inactif tudiant;categorie socioprofessionnelle;2015;9,513836045
Aquitaine;inactif tudiant;categorie socioprofessionnelle;2005;16,9
Aquitaine;inactif tudiant;categorie socioprofessionnelle;2006;16,1
Aquitaine;inactif tudiant;categorie socioprofessionnelle;2007;17,4
